"number","title","pageid","namespace","length","touched"
"9169","Neutronenemission","4288030","","132","20190319040138"
"9170","Neutronenzahl","4288033","","181","20190319040140"
"9171","Währungsunion","4288164","","562","20191104161603"
"9172","Sprecherin","4288167","","201","20191016105350"
"9173","Erste","4288168","","537","20191001100757"
"9174","Bundesbank","4288171","","188","20191016105351"
"9175","Dividende","4288174","","306","20191016105352"
"9176","Reuter","4288188","","1379","20191012124930"
"9177","Fortsetzung","4288194","","309","20191016105403"
"9178","Betreuung","4288245","","246","20191016105411"
"9179","Hauptversammlung","4288267","","220","20191016105412"
"9180","Kühnheit","4288350","","1173","20191111165304"
"9181","Verzagtheit","4288388","","882","20200125220415"
"9182","Phantasie","4288505","","355","20200311002550"
"9183","Steuerreform","4288511","","226","20200101144823"
"9184","EU-Kommission","4288810","","184","20190928071237"
"9185","Europäische_Kommission","4288811","","233","20191016105454"
"9186","Stadtverwaltung","4288897","","173","20191016105505"
"9187","Unterlage","4288942","","605","20191119003911"
"9188","Bekämpfung","4288953","","290","20191016105507"
"9189","Show","4288955","","163","20200117205430"
"9190","Schaffung","4289059","","284","20200606074010"
"9191","Verpflichtung","4289061","","333","20191016105519"
"9192","Abrechnung","4289076","","366","20191016105525"
"9193","Kriminalität","4289078","","1207","20200504124102"
"9194","Tagung","4289081","","1349","20190407073258"
"9195","Zuordnung","4289082","","155","20190316235332"
"9196","Entlastung","4289085","","226","20191016105528"
"9197","Lohnfortzahlung","4289102","","137","20170524214704"
"9198","Belegschaft","4289103","","196","20191016105530"
"9199","Kleine","4289188","","324","20191231130730"
"9200","Holding","4289190","","307","20191012124954"
"9201","Redaktion","4289195","","366","20191016105540"
"9202","Ausstattung","4289217","","265","20191016105541"
"9203","Landeshauptstadt","4289221","","222","20191231160700"
"9204","Kürzung","4289600","","164","20190316235345"
"9205","Verfolgung","4289613","","217","20190316235347"
"9206","Angehörige","4289617","","574","20191016105617"
"9207","Nationalmannschaft","4289618","","261","20200401081640"
"9208","Modernisierung","4289659","","229","20191231202413"
"9209","Kandidatur","4289667","","222","20191005124415"
"9210","Rahmenbedingung","4289670","","244","20191016105630"
"9211","Instanz","4289813","","273","20191215173500"
"9212","Jury","4289818","","186","20191216212509"
"9213","Geschäftsführung","4289847","","229","20170524214724"
"9214","Straftat","4289862","","307","20191201175403"
"9215","Sinnestäuschung","4291184","","147","20181005003337"
"9216","Einsprache","4292500","","151","20170516010942"
"9217","Mutlosigkeit","4295538","","1041","20191017110655"
"9218","Niedergeschlagenheit","4295545","","1412","20191016110250"
"9219","Beherztheit","4295554","","1204","20191111165323"
"9220","Furchtlosigkeit","4295556","","1413","20191111165354"
"9221","Unerschrockenheit","4295580","","1671","20191111165255"
"9222","Selbstverkleinerung","4295813","","1300","20191001152645"
"9223","Missgeburt","4296792","","451","20191016110309"
"9224","Vorsorge","4296836","","294","20191210151356"
"9225","Europameisterschaft","4296841","","197","20191016110315"
"9226","Passe","4298283","","564","20191017110724"
"9227","Absicherung","4298344","","292","20200606081858"
"9228","Absprache","4298346","","343","20191122204230"
"9229","Abwicklung","4298354","","303","20191016110620"
"9230","Anbindung","4298484","","186","20191016110632"
"9231","Anhebung","4298486","","256","20191016110633"
"9232","Anleihe","4298489","","836","20191016110635"
"9233","Arbeitslosenquote","4298503","","211","20191016110642"
"9234","Archivierung","4298504","","178","20191016110642"
"9235","Attraktivität","4298506","","512","20191101195824"
"9236","Aufstellung","4298673","","657","20191219222212"
"9237","Aufwendung","4298683","","201","20191016110721"
"9238","Auslegung","4298739","","169","20191016110729"
"9239","Ausschreibung","4298745","","218","20191016110731"
"9240","Ausstrahlung","4298750","","686","20200612052227"
"9241","Ausweitung","4298764","","180","20191016110737"
"9242","Automobilindustrie","4298766","","240","20191016110739"
"9243","Bauwirtschaft","4298775","","193","20191016110741"
"9244","Bebauung","4298776","","200","20191016110742"
"9245","Beendigung","4299024","","212","20191016110755"
"9246","Beihilfe","4299043","","355","20191016110756"
"9247","Bekanntgabe","4299050","","203","20191016110757"
"9248","Belebung","4299550","","596","20191016110806"
"9249","Beratungsstelle","4299554","","203","20191016110808"
"9250","Bundesanstalt","4299590","","219","20180401052123"
"9251","Bundesanwaltschaft","4299593","","209","20191016110814"
"9252","Bundesbahn","4299598","","242","20191206214147"
"9253","Bundestagswahl","4299607","","356","20200606090415"
"9254","Bürgerinitiative","4299614","","192","20191016110827"
"9255","Disposition","4299677","","220","20191227172015"
"9256","Durchsetzung","4299687","","589","20200427135408"
"9257","Einbuße","4299702","","282","20191016110901"
"9258","Einordnung","4299751","","231","20190316235626"
"9259","Eintracht","4299756","","613","20191007173555"
"9260","Entspannung","4299762","","787","20200416123038"
"9261","Entwicklungshilfe","4299763","","200","20190319040436"
"9262","Erleichterung","4299767","","358","20200120044104"
"9263","Erneuerung","4299773","","374","20191104144528"
"9264","Eroberung","4299775","","350","20191016110923"
"9265","Errichtung","4299776","","263","20191016110924"
"9266","Erschließung","4299777","","218","20191016110925"
"9267","Erstellung","4299778","","323","20191016110925"
"9268","Fahrbahn","4299924","","486","20191016110943"
"9269","Fertigstellung","4299926","","175","20190316235639"
"9270","Finanzpolitik","4299930","","199","20191016110945"
"9271","Formulierung","4299932","","251","20191016110947"
"9272","Freigabe","4300080","","218","20191016111000"
"9273","Freilassung","4300081","","231","20191016111001"
"9274","Fremde","4300086","","275","20191216121321"
"9275","Führungskraft","4300810","","186","20191016111027"
"9276","Gelassenheit","4300856","","303","20191016111034"
"9277","Geldpolitik","4300866","","227","20191016111035"
"9278","Geschäftstätigkeit","4300923","","520","20191103152810"
"9279","Gültigkeit","4300991","","249","20200504214056"
"9280","Kassa","4301015","","436","20191008032334"
"9281","Halbzeit","4303944","","986","20200312152130"
"9282","Handvoll","4303959","","476","20191112062446"
"9283","Haustür","4303975","","485","20191001100313"
"9284","Heimatstadt","4304013","","221","20191016111619"
"9285","Inflationsrate","4305103","","429","20200504124112"
"9286","Jahrhundertwende","4305267","","427","20191107151710"
"9287","Jugendarbeit","4305286","","127","20170524215513"
"9288","Kalkulation","4305321","","159","20191017110942"
"9289","Kenner","4306195","","687","20200218031519"
"9290","Kennzahl","4306204","","409","20200109221128"
"9291","Kirchengemeinde","4306253","","354","20191016112213"
"9292","Klarheit","4306281","","436","20191231130021"
"9293","Kleinstadt","4306294","","202","20191016112218"
"9294","Klientel","4306305","","192","20191231131413"
"9295","Kommunalwahl","4306405","","171","20191016112241"
"9296","Kondition","4306409","","368","20191016112242"
"9297","Konstanz","4306439","","1180","20191005124552"
"9298","Kontinuität","4306446","","432","20191101194534"
"9299","Konzeption","4306465","","120","20170524215601"
"9300","Kostenstelle","4306480","","173","20191016112302"
"9301","Wehe","4306529","","270","20191101180717"
"9302","Kundschaft","4306588","","372","20191017110948"
"9303","Kunsthalle","4306601","","268","20170618155403"
"9304","Landesbank","4307838","","289","20191231160440"
"9305","Landtagswahl","4307844","","390","20200606090523"
"9306","Lehrstelle","4307848","","333","20191016112429"
"9307","Lesung","4307858","","400","20191016112431"
"9308","Letzte","4307859","","265","20191001100802"
"9309","Liberalisierung","4307861","","200","20191231173148"
"9310","Lohnart","4307862","","74","20140208121852"
"9311","Lyrik","4307864","","285","20191016112432"
"9312","Menschenrechtsverletzung","4307979","","206","20191231192944"
"9313","Millionenhöhe","4307980","","244","20200401071316"
"9314","Mitarbeit","4307981","","131","20170524215651"
"9315","Mitgliederversammlung","4307984","","511","20191205084352"
"9316","Nachfolge","4308006","","397","20191026130837"
"9317","Nachkriegszeit","4308007","","737","20200401075319"
"9318","Neuordnung","4308049","","132","20170524215653"
"9319","Neuregelung","4308051","","229","20191211170618"
"9320","Normalität","4308056","","469","20200706162606"
"9321","Offenheit","4308097","","212","20191231223955"
"9322","Öffentlichkeitsarbeit","4308159","","147","20170524215655"
"9323","Parlamentswahl","4308697","","183","20191016112502"
"9324","Performance","4308711","","286","20200708171544"
"9325","Pflegeversicherung","4309087","","217","20191016112512"
"9326","Polizeiangabe","4309098","","467","20200709185159"
"9327","Produktivität","4309115","","468","20191101194539"
"9328","Realisierung","4309149","","258","20200101024927"
"9329","Rechtsprechung","4309151","","380","20191016112519"
"9330","Regierungskoalition","4309153","","170","20200101032802"
"9331","Regierungspartei","4309154","","191","20191016112520"
"9332","Reisende","4309159","","280","20200101040346"
"9333","Rentenversicherung","4309168","","399","20200128185200"
"9334","Residenz","4309171","","298","20200101044430"
"9335","Revision","4309172","","232","20200101050108"
"9336","Rückführung","4309176","","230","20191016112524"
"9337","Rückgabe","4309177","","276","20191016112524"
"9338","Satzung","4309387","","320","20190427183913"
"9339","Schilderung","4309389","","266","20200101074537"
"9340","Hülfe","4309392","","550","20200306081012"
"9341","Selbständigkeit","4309396","","178","20200125210455"
"9342","Selektion","4309397","","226","20200401124026"
"9343","Sommerpause","4309444","","213","20191016112537"
"9344","Sondersitzung","4309446","","197","20200101112935"
"9345","Sozialpolitik","4309451","","169","20190921071101"
"9346","Sparkasse","4309455","","321","20200101114455"
"9347","Sparmaßnahme","4309458","","212","20191016112539"
"9348","Spielzeit","4309466","","185","20200101123934"
"9349","Sporthalle","4309469","","245","20190409095335"
"9350","Gelbsucht","4309474","","625","20200516173401"
"9351","Staatskanzlei","4309481","","439","20171220101244"
"9352","Staatsregierung","4309486","","264","20200101135609"
"9353","Stadthalle","4309487","","204","20191016112543"
"9354","Stadtverordnetenversammlung","4309491","","124","20170524215729"
"9355","Strafkammer","4309498","","229","20191016112545"
"9356","Todt","4309499","","193","20191003052210"
"9357","Streichung","4309503","","126","20170524215729"
"9358","Stückliste","4309507","","205","20191016112546"
"9359","Studierende","4309561","","320","20190901042424"
"9360","Tarifverhandlung","4309566","","124","20170524215732"
"9361","Baueinheit","4309959","","324","20191008033144"
"9362","Telekom","4309963","","153","20170618155445"
"9363","Tochtergesellschaft","4309966","","186","20200101174147"
"9364","Trendwende","4309977","","181","20200101182536"
"9365","Treuhand","4309978","","182","20170524215742"
"9366","Tötung","4309980","","246","20191017111053"
"9367","Umlaufrendite","4309985","","255","20200101185713"
"9368","Umstrukturierung","4309986","","215","20190317000024"
"9369","Unbekannte","4310008","","426","20200101190230"
"9370","Unruhe","4310010","","1799","20190929055351"
"9371","Unschuld","4310011","","636","20200101191136"
"9372","Unterzeichnung","4310016","","611","20191125135723"
"9373","Uraufführung","4310017","","293","20191016112608"
"9374","Übergabe","4310022","","445","20191001113536"
"9375","Überlebende","4310046","","233","20200407093222"
"9376","Vergabe","4310051","","408","20191125152342"
"9377","Verlegung","4310053","","379","20170524215747"
"9378","Vermarktung","4310056","","173","20170524215746"
"9379","Vernehmung","4310057","","422","20200510133838"
"9380","Verschärfung","4310058","","559","20191005231108"
"9381","Verständigung","4310061","","3661","20200125213916"
"9382","Vertreibung","4310065","","276","20191016112618"
"9383","Verwertung","4310349","","329","20200125220218"
"9384","Verwirklichung","4310353","","458","20200125220319"
"9385","Verwirrung","4310354","","515","20191117012541"
"9386","Volksabstimmung","4310362","","1889","20200504135215"
"9387","Vorliebe","4310363","","340","20191016112626"
"9388","Weiterbildung","4310435","","784","20200607232934"
"9389","Weltbank","4310438","","148","20200101222840"
"9390","Weltrangliste","4310440","","154","20170524215755"
"9391","Wettbewerbsfähigkeit","4310445","","562","20191123131620"
"9392","Wiederaufnahme","4310449","","217","20200101230112"
"9393","Wirtschaftspolitik","4310454","","292","20191016112646"
"9394","Zielgruppe","4310705","","311","20200102004528"
"9395","Zuwachsrate","4310735","","129","20170602193125"
"9396","Zweite","4310749","","228","20191017132404"
"9397","Überwindung","4310751","","177","20191017111113"
"9398","Nukleonenzahl","4310761","","123","20190319040553"
"9399","Näherung","4310763","","124","20170524215803"
"9400","Pertechnetiumsäure","4310800","","93","20160729155646"
"9401","Protonenzahl","4311468","","262","20180302215726"
"9402","Radioiodtherapie","4311469","","106","20191014064543"
"9403","Radiojodtherapie","4311470","","215","20190319040603"
"9404","Reichsanstalt","4311476","","181","20190319040605"
"9405","Seitenfläche","4311495","","365","20191109164251"
